,corridor_name,train_year,train_week_num,train_departure_date_short,passengers,number_of_services,revenue,revenue_without_promotion,passengers_km,seats_km,day_category,price_mix_ratio,tickets_saudi,tickets_egyptian,tickets_pakistani,tickets_indian,tickets_yemeni,tickets_indonesian,tickets_jordanian,tickets_USA,tickets_britain
1048,MAK-MAD,2024,46,2024-11-14,18957,44,2474058.68,4107768.2500,7529596.940,8214179.424,School Leaves,1.19851242285171704384,7456,1937,1032,579,517,1610,399,324,474
1049,MAK-MAD,2024,46,2024-11-15,17401,40,2024994.92,3680355.9500,6884691.020,7467435.840,School Leaves,1.20116085282455031320,6868,1602,799,530,411,2301,130,251,441
1050,MAK-MAD,2024,46,2024-11-16,17707,44,2412812.18,3677861.7000,7134455.430,8214179.424,School Leaves,1.18555373581069633478,5932,1793,958,494,501,2436,346,385,539
1051,MAK-MAD,2024,47,2024-11-17,16199,42,1882933.68,3256070.9500,6575413.760,7840807.632,Pre Christmas,1.17751095746651027841,4107,1858,1025,439,460,2193,198,366,457
1052,MAK-MAD,2024,47,2024-11-18,15347,42,1856412.56,3155419.3500,6315105.670,7840807.632,Pre Christmas,1.17937056102169805174,3648,2093,921,509,423,2084,120,320,563
1053,MAK-MAD,2024,47,2024-11-19,14933,42,1781101.70,2982512.6000,6123638.580,7840807.632,Pre Christmas,1.17381637982990691757,3604,1430,1092,500,421,2215,85,421,624
1054,MAK-MAD,2024,47,2024-11-20,15735,42,1895228.82,3204478.6000,6423060.368,7840807.632,Pre Christmas,1.18579599618684461392,3988,1857,931,594,382,1951,149,564,495
1055,MAK-MAD,2024,47,2024-11-21,16821,44,2187625.44,3540530.7000,6765311.938,8214179.424,Pre Christmas,1.19022650258605314785,4341,1876,1099,666,466,1934,218,686,533
1056,MAK-MAD,2024,47,2024-11-22,13942,36,1659597.90,2808455.7000,5565653.878,6720692.256,Pre Christmas,1.19359489312867594319,3832,1809,899,648,407,1087,166,481,470
1057,MAK-MAD,2024,47,2024-11-23,15444,38,2093093.48,3468580.8500,6326419.414,7094064.048,Pre Christmas,1.20518648018648018648,3671,1811,1089,650,363,2153,272,602,502
1058,MAK-MAD,2024,48,2024-11-24,15600,42,1956345.69,3206660.3000,6377473.100,7840807.632,Pre Christmas,1.19515384615384615385,2857,2011,979,660,355,1974,445,910,450
1059,MAK-MAD,2024,48,2024-11-25,16098,42,2069138.38,3522543.6000,6654423.044,7840807.632,Pre Christmas,1.20458442042489750280,2710,2376,857,590,330,1832,119,1664,576
1060,MAK-MAD,2024,48,2024-11-26,16560,43,2124604.82,3523202.8500,6892453.542,8027493.528,Pre Christmas,1.19132246376811594203,2959,1838,962,426,346,2210,130,2727,536
1061,MAK-MAD,2024,48,2024-11-27,17079,42,2218455.51,3773902.7500,7040567.806,7840807.632,Pre Christmas,1.20686808361145266116,3823,1857,978,632,350,1970,169,2708,466
1062,MAK-MAD,2024,48,2024-11-28,18158,44,2419406.68,3925893.8800,7313149.984,8214179.424,Pre Christmas,1.19571538715717590043,4975,2232,881,759,451,1296,150,1816,487
1063,MAK-MAD,2024,48,2024-11-29,14245,36,1705366.23,2935017.1100,5695731.142,6720692.256,Pre Christmas,1.19596349596349596350,3799,1759,982,683,335,919,180,1059,364
1064,MAK-MAD,2024,48,2024-11-30,15822,38,2184977.65,3549408.3100,6315373.530,7094064.048,Pre Christmas,1.21592718998862343572,3510,2115,919,824,238,1553,329,627,411
1065,MAK-MAD,2024,49,2024-12-01,17706,42,2214811.54,3981432.2600,7239207.922,7840807.632,Pre Christmas,1.22214503558115892918,3076,2810,1230,1420,451,1275,292,601,502
1066,MAK-MAD,2024,49,2024-12-02,16792,42,2100858.29,3514434.3600,6873086.984,7840807.632,Pre Christmas,1.22024773701762744164,3393,2921,1142,865,372,1246,338,679,471
1067,MAK-MAD,2024,49,2024-12-03,16107,42,1964078.53,3211763.3900,6533583.668,7840807.632,Pre Christmas,1.19808157943751164090,3830,2574,954,733,383,1763,161,541,487
1068,MAK-MAD,2024,49,2024-12-04,17021,42,2085000.28,3427060.6900,6769317.592,7840807.632,Pre Christmas,1.20471770166265201810,4868,2399,840,789,417,1717,303,492,461
1069,MAK-MAD,2024,49,2024-12-05,18528,44,2519031.80,3653731.1500,7203146.112,8214179.424,Pre Christmas,1.19439766839378238342,5848,2520,853,793,492,1739,214,430,484
1070,MAK-MAD,2024,49,2024-12-06,14451,36,1744438.12,2805732.0100,5635060.784,6720692.256,Pre Christmas,1.19111480174382395682,4311,1730,800,530,423,1533,145,304,324
1071,MAK-MAD,2024,49,2024-12-07,16721,38,2320457.69,3585648.7200,6627263.956,7094064.048,Pre Christmas,1.21086657496561210454,5225,2305,700,561,370,1406,317,374,476
1072,MAK-MAD,2024,50,2024-12-08,16098,42,1966366.76,3192887.1200,6502115.936,7840807.632,Pre Christmas,1.19053298546403279911,3884,2021,774,598,450,1725,225,373,577
1073,MAK-MAD,2024,50,2024-12-09,17178,42,2148158.52,3517432.5500,6939357.112,7840807.632,Pre Christmas,1.20319594830597275585,4421,2896,744,421,429,1347,126,292,537
1074,MAK-MAD,2024,50,2024-12-10,19571,42,2454711.43,4176473.0400,7578311.808,7840807.632,Pre Christmas,1.22327934188339890655,7463,2493,742,425,471,1746,151,520,342
1075,MAK-MAD,2024,50,2024-12-11,17779,42,2729314.49,3336064.0900,6869494.508,7840807.632,School Leaves,1.20656954834355138084,7212,1747,557,438,489,1747,161,420,357
1076,MAK-MAD,2024,50,2024-12-12,18710,48,2799029.23,3311535.9600,7191176.780,8960923.008,School Leaves,1.18779262426509887761,6990,2324,690,496,464,1701,432,427,445
1077,MAK-MAD,2024,50,2024-12-13,15877,44,2261477.71,2811339.7400,6124757.982,8214179.424,School Leaves,1.15872016123952887825,6290,1560,620,458,412,1504,195,330,272
1078,MAK-MAD,2024,50,2024-12-14,18192,46,2892405.74,3384707.9300,7160325.846,8587551.216,School Leaves,1.17948548812664907652,6172,2082,715,578,449,1721,293,404,409
1079,MAK-MAD,2024,51,2024-12-15,15512,44,2434453.87,2892935.5600,6321461.766,8214179.424,Christmas,1.18328390923156266117,2891,2258,771,614,351,1597,208,417,477
1080,MAK-MAD,2024,51,2024-12-16,14575,44,2295755.31,2682921.5300,5953282.182,8214179.424,Christmas,1.19187650085763293310,2558,1810,750,620,331,1484,221,435,380
1081,MAK-MAD,2024,51,2024-12-17,15270,44,2353131.82,2795215.2600,6193414.330,8214179.424,Christmas,1.18614931237721021611,2832,1838,798,536,312,2105,160,528,632
1082,MAK-MAD,2024,51,2024-12-18,16531,44,2640221.89,3083471.7900,6623005.046,8214179.424,Christmas,1.19871756094610126429,3513,1810,857,708,439,1969,216,538,593
1083,MAK-MAD,2024,51,2024-12-19,18666,48,3062065.35,3553926.2100,7417257.628,8960923.008,Christmas,1.20372870459659273545,4458,2296,883,852,425,2007,256,598,607
1084,MAK-MAD,2024,51,2024-12-20,14401,44,2198862.06,2584018.1200,5728144.330,8214179.424,Christmas,1.17025900979098673703,3013,1674,634,634,379,1448,191,579,558
1085,MAK-MAD,2024,51,2024-12-21,17899,46,2989530.20,3453376.9200,7212228.404,8587551.216,Christmas,1.20520140789988267501,3794,1840,930,825,354,1724,330,755,744
1086,MAK-MAD,2024,52,2024-12-22,16602,44,2734385.21,3210914.6800,6798447.892,8214179.424,Christmas,1.19812070834839176003,2509,1907,712,783,352,1880,259,702,827
1087,MAK-MAD,2024,52,2024-12-23,17427,44,3041054.60,3618077.4900,7172293.368,8214179.424,Christmas,1.22349802031330693751,2319,1743,876,671,277,2300,186,786,856
1088,MAK-MAD,2024,52,2024-12-24,18021,44,3200559.35,3954783.5800,7495746.288,8214179.424,Christmas,1.23712335608456800400,1888,1632,919,788,270,3767,187,1080,1100
1089,MAK-MAD,2024,52,2024-12-25,18666,44,3447907.13,4234069.6700,7767608.152,8214179.424,Christmas,1.24617486338797814208,2198,1460,878,723,225,2893,233,1254,1285
1090,MAK-MAD,2024,52,2024-12-26,20608,48,3823261.42,4711482.6300,8511124.470,8960923.008,Christmas,1.23108501552795031056,3124,1764,847,826,284,3398,300,1423,1328
1091,MAK-MAD,2024,52,2024-12-27,17935,44,3021325.55,3781616.5700,7259925.492,8214179.424,Christmas,1.21224979091162531363,3019,1502,772,579,261,3882,187,1037,894
1092,MAK-MAD,2024,52,2024-12-28,19771,46,3692299.37,4412259.5600,8139663.582,8587551.216,Christmas,1.23693793940620100147,2642,1517,946,833,227,3727,283,1155,1115
1093,MAK-MAD,2025,1,2024-12-29,18627,44,3404414.38,4105896.9400,7680720.464,8214179.424,Christmas,1.22897406989853438557,2423,1597,845,797,242,3911,343,717,913
1094,MAK-MAD,2025,1,2024-12-30,18241,44,3299052.39,3932665.8900,7473000.784,8214179.424,Christmas,1.22071158379474809495,2207,1694,698,634,217,3451,221,1031,762
1095,MAK-MAD,2025,1,2024-12-31,18220,44,3295023.44,3932067.9200,7435381.204,8214179.424,Christmas,1.22218441273326015368,2641,1728,877,512,290,3881,186,903,572
1096,MAK-MAD,2025,1,2025-01-01,17260,44,3361977.10,3362071.6000,7055228.258,8214179.424,Christmas,1.19719003476245654693,3312,1544,659,558,280,2945,252,950,466
1097,MAK-MAD,2025,1,2025-01-02,19606,48,3806861.00,3807257.7000,7928475.378,8960923.008,Christmas,1.19071712740997653779,5536,1604,608,599,293,2952,322,636,487
1098,MAK-MAD,2025,1,2025-01-03,16295,44,2904650.60,2906026.1000,6488980.620,8214179.424,Christmas,1.18270635164160785517,5305,1391,518,409,369,2344,250,548,318
1099,MAK-MAD,2025,1,2025-01-04,18240,46,3476500.40,3478127.7000,7369257.928,8587551.216,Christmas,1.18634868421052631579,5760,1391,589,406,332,2121,411,746,360
1100,MAK-MAD,2025,2,2025-01-05,16868,44,3077074.50,3077540.5000,6733597.792,8214179.424,School Leaves,1.17715793217927436566,6140,1132,596,369,341,1679,524,570,340
1101,MAK-MAD,2025,2,2025-01-06,16772,44,3057357.20,3057939.2000,6701445.720,8214179.424,School Leaves,1.18470069162890531839,6141,1517,554,297,294,1468,177,694,321
1102,MAK-MAD,2025,2,2025-01-07,17109,44,3156657.58,3157278.8000,6753063.088,8214179.424,School Leaves,1.17794143433280729441,6563,1343,596,281,303,1996,345,641,287
1103,MAK-MAD,2025,2,2025-01-08,17082,44,3055514.30,3055514.3000,6689857.986,8214179.424,School Leaves,1.18447488584474885845,6808,1417,562,342,387,1720,371,429,298
1104,MAK-MAD,2025,2,2025-01-09,17872,48,3151799.85,3152166.9000,7071575.416,8960923.008,School Leaves,1.18133952551477170994,6083,1535,570,381,464,1908,506,529,313
1105,MAK-MAD,2025,2,2025-01-10,15272,44,2558745.20,2559532.2000,5928263.092,8214179.424,School Leaves,1.16758119434258774227,5538,1070,546,283,437,1626,191,380,316
1106,MAK-MAD,2025,2,2025-01-11,17305,46,3090623.20,3092015.9000,6884934.774,8587551.216,School Leaves,1.17717422710199364346,5484,1304,477,324,409,2336,523,441,387
1107,MAK-MAD,2025,3,2025-01-12,14301,42,2556970.75,2557045.1000,5789078.620,7840807.632,Winter,1.17981959303545206629,3001,1062,526,304,347,2615,368,492,331
1108,MAK-MAD,2025,3,2025-01-13,14075,42,2519973.00,2520423.0000,5771614.192,7840807.632,Winter,1.18138543516873889876,2716,1293,487,321,272,2860,259,415,332
1109,MAK-MAD,2025,3,2025-01-14,14314,42,2593982.30,2596268.3000,5877329.758,7840807.632,Winter,1.18757859438312141959,2873,1081,511,329,283,2856,631,478,326
1110,MAK-MAD,2025,3,2025-01-15,14334,42,2550143.50,2551467.5000,5853833.690,7840807.632,Winter,1.18453327752197572206,3333,1110,572,285,283,2764,438,443,406
1111,MAK-MAD,2025,3,2025-01-16,16496,48,2892015.48,2893282.1800,6672509.706,8960923.008,Winter,1.17178709990300678952,4071,1557,659,392,412,2609,421,465,363
1112,MAK-MAD,2025,3,2025-01-17,13268,44,2328603.72,2331838.5000,5408197.450,8214179.424,Winter,1.16055924027735905939,3048,1048,539,272,302,2709,280,316,285
1113,MAK-MAD,2025,3,2025-01-18,16110,46,3018464.12,3021689.8200,6647943.012,8587551.216,Winter,1.18590316573556797020,3496,1465,713,418,291,2951,402,526,398
1114,MAK-MAD,2025,4,2025-01-19,13634,42,2527947.12,2530142.1200,5662859.456,7840807.632,Winter,1.17957312600850814141,2032,1063,461,252,227,2665,853,452,368
1115,MAK-MAD,2025,4,2025-01-20,14634,42,2827705.96,2829351.9600,6155055.906,7840807.632,Winter,1.20387453874538745387,1816,1559,446,325,158,3135,301,414,466
1116,MAK-MAD,2025,4,2025-01-21,14509,42,2714154.79,2716980.7900,6059032.588,7840807.632,Winter,1.18786959818043972707,2250,1430,487,262,265,3590,215,532,394
1117,MAK-MAD,2025,4,2025-01-22,14818,42,2769218.27,2789658.4500,6163259.304,7840807.632,Winter,1.20419759751653394520,2541,1338,540,361,239,3319,359,503,407
1118,MAK-MAD,2025,4,2025-01-23,17419,48,3226384.69,3279701.9100,7153029.420,8960923.008,Winter,1.19278948274872265917,3620,1682,513,380,254,2721,478,443,347
1119,MAK-MAD,2025,4,2025-01-24,13946,44,2462892.00,2507270.1000,5729573.924,8214179.424,Winter,1.16206797648071131507,2765,1316,371,348,268,2389,632,292,271
1120,MAK-MAD,2025,4,2025-01-25,16713,46,3178559.15,3210887.4700,6900523.524,8587551.216,Winter,1.20344641895530425417,3240,2023,591,340,228,3005,408,393,334
1121,MAK-MAD,2025,5,2025-01-26,14407,42,2741359.51,2744738.2300,6017998.450,7840807.632,Winter,1.19740403970292219060,2178,1582,574,350,233,2805,320,328,324
1122,MAK-MAD,2025,5,2025-01-27,15887,42,3276281.54,3284166.5900,6739858.830,7840807.632,Winter,1.21664883237867438786,1646,2875,293,222,133,3471,130,377,356
1123,MAK-MAD,2025,5,2025-01-28,16284,42,3349009.00,3356743.7000,6841804.768,7840807.632,Winter,1.21565954310980103169,2403,2313,510,268,131,3243,181,336,421
1124,MAK-MAD,2025,5,2025-01-29,16363,42,3265211.12,3273448.3700,6722303.216,7840807.632,Winter,1.19527592739717655687,2674,1930,332,247,229,3605,352,290,353
1125,MAK-MAD,2025,5,2025-01-30,17807,48,3398993.68,3466608.7500,7275759.764,8960923.008,Winter,1.19451900937833436289,3767,3002,413,268,245,3104,211,284,315
1126,MAK-MAD,2025,5,2025-01-31,14861,44,2667950.59,2764192.9800,6116128.390,8214179.424,Winter,1.18598344660520826324,2806,1770,425,236,258,2967,174,303,265
1127,MAK-MAD,2025,5,2025-02-01,17329,48,3312427.25,3412895.1900,7210701.422,8960923.008,Winter,1.20606497778290726528,3270,2796,464,329,226,2842,391,286,394
1128,MAK-MAD,2025,6,2025-02-02,14553,44,2646624.30,2701819.2900,6063730.564,8214179.424,Winter,1.19371263656977942692,2295,2165,402,268,239,2720,279,290,326
1129,MAK-MAD,2025,6,2025-02-03,15120,44,2895955.06,2994820.8300,6398692.596,8214179.424,Winter,1.20700396825396825397,1783,2918,335,189,220,2293,418,234,365
1130,MAK-MAD,2025,6,2025-02-04,14741,44,2737807.16,2836855.8700,6193189.364,8214179.424,Winter,1.21086086425615629876,2215,1964,501,258,181,2583,121,392,333
1131,MAK-MAD,2025,6,2025-02-05,15205,44,2825195.62,2885433.2600,6297581.064,8214179.424,Winter,1.20594541269319302861,2549,1855,374,272,280,3264,250,374,399
1132,MAK-MAD,2025,6,2025-02-06,16511,50,2981031.20,3067768.3700,6744644.682,9334294.800,Winter,1.20642601901762461389,3582,1946,618,316,368,2759,250,372,554
1133,MAK-MAD,2025,6,2025-02-07,12861,46,2279543.10,2375424.3100,5328395.868,8587551.216,Winter,1.18985304408677396781,2372,1244,451,275,275,2027,171,275,332
1134,MAK-MAD,2025,6,2025-02-08,16738,48,3211513.95,3316057.9800,6978672.764,8960923.008,Winter,1.21547377225474967141,2977,1780,568,345,226,2672,738,343,391
1135,MAK-MAD,2025,7,2025-02-09,14520,44,2661671.17,2740679.2300,6071358.448,8214179.424,Winter,1.21342975206611570248,2166,1282,486,311,274,2678,303,322,483
1136,MAK-MAD,2025,7,2025-02-10,14729,44,2799856.52,2887755.6700,6201701.356,8214179.424,Winter,1.20667390861565618847,2246,2089,512,284,241,2193,192,330,459
1137,MAK-MAD,2025,7,2025-02-11,14651,44,2730958.97,2811604.3100,6152491.704,8214179.424,Winter,1.20814278888813050304,2152,1546,512,270,240,2661,267,374,568
1138,MAK-MAD,2025,7,2025-02-12,14802,44,2720973.77,2803277.2500,6186855.098,8214179.424,Winter,1.22316578840697203081,2568,1422,633,424,244,2760,237,389,518
1139,MAK-MAD,2025,7,2025-02-13,17081,50,3300994.42,3380022.2400,7074020.410,9334294.800,Winter,1.21753995667700954277,2786,1976,680,438,297,3088,712,443,523
1140,MAK-MAD,2025,7,2025-02-14,13382,46,2360059.44,2464831.3200,5499391.512,8587551.216,Winter,1.20387087131968315648,2439,1354,597,382,273,2163,168,343,445
1141,MAK-MAD,2025,7,2025-02-15,15904,48,3004787.96,3109978.0900,6628217.218,8960923.008,Winter,1.23711016096579476861,2696,1555,707,379,239,2727,351,461,568
1142,MAK-MAD,2025,8,2025-02-16,13820,44,2542660.02,2595957.4900,5797252.856,8214179.424,Winter,1.21840086830680173661,2072,1035,493,283,253,3119,385,500,756
1143,MAK-MAD,2025,8,2025-02-17,14835,44,2940193.35,2996132.0900,6256216.132,8214179.424,Winter,1.22099089989888776542,1971,1880,423,240,230,2833,189,489,1242
1144,MAK-MAD,2025,8,2025-02-18,15486,44,3153167.73,3242046.5800,6561389.926,8214179.424,Winter,1.22088337853545137544,1985,1094,395,238,202,3350,474,726,1647
1145,MAK-MAD,2025,8,2025-02-19,14940,44,2951692.61,3069015.5000,6270711.466,8214179.424,Winter,1.23516064257028112450,2251,892,478,325,252,2677,166,1532,1538
1146,MAK-MAD,2025,8,2025-02-20,17511,50,3097702.89,3324392.3500,6982604.514,9334294.800,Winter,1.23868425561075895152,4372,1186,602,451,410,2510,204,607,1230
1147,MAK-MAD,2025,8,2025-02-21,14173,46,2294063.72,2464594.3200,5552948.470,8587551.216,Winter,1.21205108304522683977,3651,964,554,343,434,1967,211,378,597
1148,MAK-MAD,2025,8,2025-02-22,16293,48,2928620.75,3099002.6400,6537611.074,8960923.008,Foundation Day,1.23209353710182286872,3522,1387,665,414,352,2738,319,428,607
1149,MAK-MAD,2025,9,2025-02-23,15510,44,2775981.93,2889624.6800,6178425.216,8214179.424,Foundation Day,1.23990328820116054159,4206,1012,502,235,389,2528,870,239,493
1150,MAK-MAD,2025,9,2025-02-24,14392,44,2493040.24,2579745.5100,5684385.254,8214179.424,Pre Ramadan,1.22879377431906614786,3999,1262,516,291,393,1943,144,280,466
1151,MAK-MAD,2025,9,2025-02-25,13952,44,2370394.61,2500244.3900,5500502.568,8214179.424,Pre Ramadan,1.23179472477064220183,3759,855,458,269,289,1870,140,251,447
1152,MAK-MAD,2025,9,2025-02-26,14059,44,2380565.35,2501749.4700,5466527.082,8214179.424,Pre Ramadan,1.22044953410626644854,3873,990,454,316,395,1825,137,337,427
1153,MAK-MAD,2025,9,2025-02-27,16113,50,2683454.72,2814261.8800,6151824.628,9334294.800,Pre Ramadan,1.22977099236641221374,4745,1137,562,402,552,1971,231,341,415
1154,MAK-MAD,2025,9,2025-02-28,10938,38,2077677.36,2115494.5000,4495383.006,7094064.048,Pre Ramadan,1.21815688425671969281,2948,934,455,314,257,1360,121,328,277
1155,MAK-MAD,2025,9,2025-03-01,14848,47,3165814.80,3171032.3500,6205407.354,8774237.112,Ramadan 1-18,1.26674299568965517241,3315,2164,555,323,253,1979,121,375,322
1156,MAK-MAD,2025,10,2025-03-02,13325,45,2562649.64,2565721.1400,5584899.302,8400865.320,Ramadan 1-18,1.22937335834896810507,3528,1037,691,327,308,1924,111,335,331
1157,MAK-MAD,2025,10,2025-03-03,13129,44,2502766.39,2506133.3900,5461989.446,8214179.424,Ramadan 1-18,1.23638510168329651916,3500,1204,662,292,330,1619,80,422,423
1158,MAK-MAD,2025,10,2025-03-04,13573,44,2587215.54,2595895.3500,5574171.614,8214179.424,Ramadan 1-18,1.23481912620643925440,3946,894,553,301,348,2119,78,395,394
1159,MAK-MAD,2025,10,2025-03-05,15233,44,2896601.15,3014618.8600,6192108.396,8214179.424,Ramadan 1-18,1.26098601719950108317,5065,1152,603,364,443,1796,129,453,392
1160,MAK-MAD,2025,10,2025-03-06,16236,44,3089338.37,3283147.5000,6534853.822,8214179.424,Ramadan 1-18,1.28348115299334811530,5885,1319,586,426,444,1567,131,372,445
1161,MAK-MAD,2025,10,2025-03-07,15367,46,2713330.28,2905357.9000,6115466.136,8587551.216,Ramadan 1-18,1.23192555476020042949,5568,1560,777,512,469,1155,156,297,349
1162,MAK-MAD,2025,10,2025-03-08,18489,49,3592790.21,3792201.1300,7405898.320,9147608.904,Ramadan 1-18,1.27517442803829303910,6611,1672,822,587,503,1390,229,286,444
1163,MAK-MAD,2025,11,2025-03-09,15273,45,2877844.50,3030722.4200,6239000.664,8400865.320,Ramadan 1-18,1.24295816146140247496,5502,1166,579,382,536,1124,516,319,397
1164,MAK-MAD,2025,11,2025-03-10,15476,44,2894981.68,3044795.5100,6250202.862,8214179.424,Ramadan 1-18,1.23748384595502713880,5062,1558,602,483,578,1410,292,411,383
1165,MAK-MAD,2025,11,2025-03-11,15663,44,2919667.89,3144346.0600,6349141.480,8214179.424,Ramadan 1-18,1.25276766902892166252,5785,1228,616,349,481,1461,201,486,345
1166,MAK-MAD,2025,11,2025-03-12,15963,44,2994601.06,3279589.0800,6403011.748,8214179.424,Ramadan 1-18,1.27415899267055064837,6436,1053,628,356,492,1068,106,657,427
1167,MAK-MAD,2025,11,2025-03-13,18491,48,3468753.41,3803196.6900,7370508.620,8960923.008,Ramadan 1-18,1.28914607106159753394,7940,1282,698,568,577,1023,177,424,435
1168,MAK-MAD,2025,11,2025-03-14,18486,50,3202415.36,3526682.5400,7284600.942,9334294.800,Ramadan 1-18,1.24261603375527426160,7536,1684,808,638,547,820,153,425,407
1169,MAK-MAD,2025,11,2025-03-15,21419,54,4093776.38,4451637.6600,8577327.484,10081038.384,Ramadan 1-18,1.26882207385965731360,8031,2028,959,680,697,1061,262,404,562
1170,MAK-MAD,2025,12,2025-03-16,17877,48,3355394.53,3660308.0200,7239260.768,8960923.008,Ramadan 1-18,1.27271354254069474744,7231,1345,690,601,534,619,144,461,453
1171,MAK-MAD,2025,12,2025-03-17,18112,48,3416779.84,3724082.1700,7325981.020,8960923.008,Ramadan 1-18,1.27689377208480565371,7211,1103,762,359,574,612,360,472,405
1172,MAK-MAD,2025,12,2025-03-18,18934,48,3717041.29,4045333.2400,7638522.160,8960923.008,Ramadan 1-18,1.27559945072356607162,7141,1269,686,408,620,436,69,504,538
1173,MAK-MAD,2025,12,2025-03-19,18342,47,4189063.15,4195857.3500,7549246.032,8774237.112,Ramadan 19,1.29646712463199214917,5212,1713,740,361,411,889,167,778,637
